# Teff   logg   Av   Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G_EDR3   Gaia_BP_EDR3   Gaia_RP_EDR3   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y     
  3500.0   3.5      1.0    -5.785315   -4.378536   -2.725685   -1.521488   -0.138662   -1.547535     -2.975488      -0.379371      0.285511    0.801862   1.510862   2.368244   2.60357    -5.288232   -3.526653   -1.909271   -0.693789   -0.081219   0.122004    -6.438381   -3.571274   -2.08546    -0.877367   -0.255739   0.090781   
  3500.0   4.0      1.0    -5.661663   -4.263768   -2.580295   -1.391782   -0.072083   -1.45507      -2.826281      -0.307252      0.338099    0.828878   1.509977   2.269418   2.530768   -5.210931   -3.40891    -1.758169   -0.620105   -0.037635   0.152981    -6.314928   -3.447741   -1.92429    -0.795763   -0.201259   0.123583   
  3500.0   4.5      1.0    -5.63247    -4.215558   -2.507124   -1.322018   -0.035485   -1.405486     -2.749393      -0.268374      0.366248    0.839869   1.509394   2.222906   2.490845   -5.190866   -3.357797   -1.679635   -0.579211   -0.015082   0.166814    -6.287429   -3.393412   -1.838591   -0.751466   -0.172117   0.139088   
  3500.0   5.0      1.0    -5.715796   -4.228303   -2.479143   -1.284887   -0.018617   -1.382383     -2.716838      -0.250631      0.376984    0.834876   1.505462   2.209278   2.476246   -5.229851   -3.358356   -1.638994   -0.55842    -0.008984   0.164585    -6.370074   -3.39183    -1.792115   -0.72944    -0.160998   0.138984   
  3750.0   -1.0     1.0    -7.763322   -4.576229   -2.320376   -1.155024   -0.139109   -1.385513     -2.599922      -0.313861      0.231462    0.750788   1.447697   2.274609   2.582876   -5.878004   -3.351813   -1.418077   -0.65696    -0.168206   0.032876    -8.416514   -3.379446   -1.569082   -0.766167   -0.306799   -0.027723  
  3750.0   -0.5     1.0    -7.383426   -4.421143   -2.274415   -1.149954   -0.147474   -1.381723     -2.557946      -0.322829      0.217566    0.721621   1.423589   2.297071   2.591675   -5.838508   -3.257848   -1.412028   -0.663752   -0.182826   0.011532    -8.032876   -3.282969   -1.557393   -0.774466   -0.319947   -0.044031  
  3750.0   0.0      1.0    -7.015735   -4.298423   -2.250056   -1.151886   -0.152922   -1.381056     -2.532778      -0.330004      0.20854     0.699887   1.405242   2.315547   2.596807   -5.776226   -3.194416   -1.41499    -0.668467   -0.191755   -0.002861   -7.662439   -3.217938   -1.557027   -0.781632   -0.328361   -0.053546  
  3750.0   0.5      1.0    -6.6758     -4.205253   -2.242833   -1.16004    -0.156067   -1.383582     -2.521885      -0.336037      0.203598    0.684693   1.392283   2.331064   2.599674   -5.69397    -3.156817   -1.42609    -0.671873   -0.196041   -0.011572   -7.320827   -3.179422   -1.566358   -0.788314   -0.332856   -0.057678  
  3750.0   1.0      1.0    -6.376283   -4.135609   -2.248334   -1.173522   -0.15727    -1.388843     -2.522317      -0.341244      0.202136    0.675326   1.384371   2.344057   2.600842   -5.598993   -3.138701   -1.444365   -0.67435    -0.196453   -0.01547    -7.021028   -3.160924   -1.583881   -0.794777   -0.334042   -0.057428  
  3750.0   1.5      1.0    -6.122912   -4.082951   -2.262382   -1.190712   -0.156191   -1.395557     -2.5308        -0.345143      0.204104    0.67155    1.381404   2.354586   2.600317   -5.501208   -3.133654   -1.468057   -0.675385   -0.193148   -0.014763   -6.769426   -3.155898   -1.60756    -0.80034    -0.331917   -0.053108  
  3750.0   2.0      1.0    -5.915154   -4.041362   -2.28074    -1.209099   -0.151916   -1.40172      -2.543612      -0.346555      0.209906    0.673402   1.383392   2.362048   2.597293   -5.409851   -3.13572    -1.494339   -0.673754   -0.185825   -0.009264   -6.565971   -3.158252   -1.634393   -0.803536   -0.326      -0.044559  
  3750.0   2.5      1.0    -5.748856   -4.005837   -2.298643   -1.225002   -0.142912   -1.404565     -2.55621       -0.343605      0.220475    0.681179   1.390441   2.365466   2.590336   -5.330591   -3.139594   -1.519145   -0.667597   -0.173693   0.001563    -6.406428   -3.162526   -1.660047   -0.802227   -0.315273   -0.031174  
  3750.0   3.0      1.0    -5.618319   -3.971695   -2.308429   -1.231243   -0.126219   -1.399089     -2.560958      -0.332623      0.237952    0.695719   1.401971   2.361611   2.576123   -5.263774   -3.139056   -1.534108   -0.653378   -0.154948   0.018898    -6.283387   -3.162246   -1.675675   -0.792308   -0.297471   -0.011633  
  3750.0   3.5      1.0    -5.507076   -3.934006   -2.283645   -1.199513   -0.090349   -1.366189     -2.532117      -0.298485      0.271702    0.721363   1.409392   2.327619   2.539914   -5.192494   -3.117035   -1.504585   -0.617143   -0.12205    0.047849    -6.17352    -3.139627   -1.646615   -0.757046   -0.262967   0.019288   
  3750.0   4.0      1.0    -5.37677    -3.875156   -2.213945   -1.124252   -0.033914   -1.301644     -2.460112      -0.239119      0.322142    0.757609   1.412605   2.241606   2.47156    -5.099025   -3.057574   -1.4235     -0.556921   -0.074983   0.087926    -6.039629   -3.078675   -1.565612   -0.693585   -0.211312   0.061169   
  3750.0   4.5      1.0    -5.266153   -3.820137   -2.153202   -1.061117   0.011186    -1.248114     -2.397506      -0.191184      0.361813    0.785289   1.415163   2.156949   2.408555   -5.023756   -3.003013   -1.355257   -0.508169   -0.038445   0.11847     -5.928096   -3.022727   -1.496939   -0.641776   -0.170706   0.093071   
  3750.0   5.0      1.0    -5.23936    -3.80404    -2.12897    -1.030225   0.03605     -1.221556     -2.37043       -0.166161      0.383269    0.798444   1.417962   2.117448   2.375921   -5.00522    -2.988174   -1.324258   -0.48121    -0.019051   0.133506    -5.902561   -3.006938   -1.464974   -0.614177   -0.148874   0.109379   
  4000.0   -1.0     1.0    -6.898033   -4.06243    -1.965304   -0.918868   -0.017402   -1.191764     -2.268524      -0.179926      0.310615    0.78526    1.416426   2.134783   2.397666   -5.699974   -2.916026   -1.16236    -0.522298   -0.10312    0.075619    -7.579433   -2.937169   -1.295916   -0.60996    -0.220514   0.01656    
  4000.0   -0.5     1.0    -6.565332   -3.914145   -1.917738   -0.914815   -0.030567   -1.188163     -2.224769      -0.19231       0.293455    0.755844   1.393115   2.153921   2.406197   -5.634723   -2.820067   -1.156439   -0.53392    -0.121668   0.051092    -7.242375   -2.839442   -1.283917   -0.622431   -0.237161   -0.004412  
  4000.0   0.0      1.0    -6.227749   -3.794674   -1.889657   -0.914895   -0.039612   -1.186177     -2.195355      -0.201382      0.281246    0.732715   1.374249   2.169572   2.411224   -5.54018    -2.752124   -1.155794   -0.541505   -0.134263   0.033628    -6.901642   -2.770136   -1.279871   -0.631447   -0.248854   -0.018044  
  4000.0   0.5      1.0    -5.912989   -3.703257   -1.876791   -0.917554   -0.045417   -1.185727     -2.177613      -0.207787      0.272922    0.714685   1.359204   2.182808   2.414448   -5.42452    -2.709229   -1.158548   -0.546025   -0.142339   0.021494    -6.585031   -2.726093   -1.281098   -0.637709   -0.256692   -0.026221  
  4000.0   1.0      1.0    -5.640475   -3.635301   -1.87465    -0.921722   -0.04896    -1.186566     -2.168495      -0.212286      0.267468    0.700726   1.347401   2.19393    2.416601   -5.301209   -2.68625    -1.163457   -0.548576   -0.147147   0.013223    -6.311506   -2.702067   -1.285591   -0.642125   -0.261749   -0.030534  
  4000.0   1.5      1.0    -5.420335   -3.585418   -1.879227   -0.926517   -0.050689   -1.188127     -2.165128      -0.21524       0.26441     0.690296   1.338641   2.203109   2.418052   -5.185553   -2.677822   -1.169599   -0.549741   -0.149361   0.007962    -6.091336   -2.692647   -1.291838   -0.645176   -0.264539   -0.031965  
  4000.0   2.0      1.0    -5.255421   -3.549809   -1.888034   -0.93172    -0.051023   -1.190217     -2.165785      -0.217095      0.263311    0.682971   1.332758   2.210265   2.418894   -5.090363   -2.679987   -1.176807   -0.550051   -0.149553   0.005081    -5.927676   -2.693875   -1.29928    -0.6474     -0.265502   -0.031294  
  4000.0   2.5      1.0    -5.141829   -3.525176   -1.899265   -0.936899   -0.049405   -1.192161     -2.169089      -0.217485      0.264553    0.679027   1.330058   2.215403   2.41901    -5.0218     -2.689398   -1.184797   -0.549004   -0.147451   0.004825    -5.81684    -2.70242    -1.307478   -0.648365   -0.264208   -0.028393  
  4000.0   3.0      1.0    -5.072002   -3.509356   -1.911855   -0.941661   -0.045079   -1.19331      -2.174152      -0.215866      0.268724    0.678881   1.330836   2.218249   2.417727   -4.97961    -2.703864   -1.193348   -0.54584    -0.142513   0.007707    -5.750978   -2.716107   -1.316138   -0.647442   -0.260019   -0.022773  
  4000.0   3.5      1.0    -5.035163   -3.500351   -1.923523   -0.943469   -0.035427   -1.19114      -2.178746      -0.20969       0.278152    0.684278   1.335511   2.216222   2.412176   -4.956931   -2.720624   -1.199898   -0.537756   -0.132478   0.015754    -5.718131   -2.732164   -1.322779   -0.64184    -0.250534   -0.012303  
  4000.0   4.0      1.0    -4.997233   -3.496778   -1.92235    -0.928035   -0.009448   -1.173153     -2.172746      -0.186299      0.303662    0.703394   1.339588   2.187883   2.385472   -4.920299   -2.728097   -1.187447   -0.512202   -0.107236   0.037857    -5.677931   -2.739217   -1.312169   -0.617953   -0.224689   0.011905   
  4000.0   4.5      1.0    -4.920338   -3.483867   -1.900064   -0.892012   0.031123    -1.137321     -2.148384      -0.146379      0.342774    0.733242   1.340553   2.120579   2.331782   -4.849858   -2.713315   -1.151287   -0.470387   -0.069506   0.071045    -5.594388   -2.724308   -1.279021   -0.576181   -0.18494    0.046926   
  4000.0   5.0      1.0    -4.841125   -3.462747   -1.875739   -0.858791   0.06629     -1.1046       -2.122108      -0.111685      0.376173    0.758661   1.342579   2.049354   2.279192   -4.786496   -2.692345   -1.117983   -0.434032   -0.037514   0.099039    -5.51233    -2.70315    -1.247465   -0.539648   -0.151021   0.076385   
  4250.0   -1.0     1.0    -5.989928   -3.644331   -1.711657   -0.752165   0.073757    -1.046564     -2.024304      -0.082203      0.363368    0.792461   1.365821   2.002636   2.223083   -5.431592   -2.58687    -0.985845   -0.420139   -0.059199   0.099949    -6.688929   -2.604243   -1.107584   -0.49466    -0.160944   0.047484   
  4250.0   -0.5     1.0    -5.729615   -3.510289   -1.666819   -0.751244   0.055967    -1.045085     -1.98267       -0.098637      0.343948    0.763967   1.344659   2.017384   2.231633   -5.34349    -2.496881   -0.983016   -0.437476   -0.081093   0.072466    -6.425896   -2.513173   -1.097896   -0.512526   -0.180264   0.021594   
  4250.0   0.0      1.0    -5.452318   -3.399923   -1.63813    -0.753811   0.042931    -1.044597     -1.95335       -0.111217      0.3298      0.74173    1.32731    2.02843    2.235881   -5.222874   -2.429491   -0.984665   -0.449869   -0.096415   0.052705    -6.145899   -2.444949   -1.095275   -0.526109   -0.194237   0.004082   
  4250.0   0.5      1.0    -5.186596   -3.314331   -1.623205   -0.758508   0.033896    -1.045233     -1.934908      -0.120464      0.31975     0.724386   1.313332   2.037764   2.238284   -5.082998   -2.383737   -0.989136   -0.458149   -0.10681    0.038741    -5.878318   -2.398497   -1.09757    -0.535869   -0.204065   -0.007217  
  4250.0   1.0      1.0    -4.950336   -3.249426   -1.61826    -0.764105   0.027618    -1.046793     -1.924441      -0.127271      0.312501    0.710547   1.301918   2.046011   2.239874   -4.93955    -2.355583   -0.994905   -0.463567   -0.113779   0.028886    -5.641192   -2.369638   -1.102509   -0.542861   -0.211056   -0.014128  
  4250.0   1.5      1.0    -4.753646   -3.200711   -1.620151   -0.769559   0.023506    -1.048744     -1.919383      -0.13203       0.307454    0.699533   1.292688   2.053295   2.241125   -4.80793    -2.340998   -1.000804   -0.466824   -0.118144   0.02211     -5.444604   -2.354236   -1.108363   -0.547629   -0.215873   -0.017788  
  4250.0   2.0      1.0    -4.602548   -3.165604   -1.627043   -0.774214   0.02124     -1.050729     -1.918252      -0.134942      0.304289    0.690971   1.285488   2.059508   2.242229   -4.701076   -2.337741   -1.006119   -0.468309   -0.120393   0.017733    -5.294729   -2.35001    -1.114116   -0.550441   -0.218863   -0.018979  
  4250.0   2.5      1.0    -4.498474   -3.141107   -1.636187   -0.777424   0.020485    -1.05221      -1.919057      -0.136216      0.302756    0.684679   1.280343   2.064607   2.243339   -4.626088   -2.342486   -1.010175   -0.468463   -0.120914   0.0153      -5.192794   -2.353646   -1.118719   -0.55167    -0.22032    -0.018305  
  4250.0   3.0      1.0    -4.440959   -3.126339   -1.646467   -0.778811   0.021387    -1.052845     -1.921075      -0.135739      0.302929    0.6807     1.277366   2.068337   2.244427   -4.585255   -2.353973   -1.01264    -0.467213   -0.119788   0.014675    -5.137931   -2.363928   -1.121747   -0.551225   -0.220163   -0.016053  
  4250.0   3.5      1.0    -4.426531   -3.120896   -1.657318   -0.778162   0.024367    -1.052325     -1.923969      -0.133237      0.305131    0.679268   1.276766   2.07039    2.245203   -4.575748   -2.37144    -1.013413   -0.464187   -0.116781   0.01605     -5.125726   -2.380133   -1.123055   -0.548818   -0.218034   -0.012105  
  4250.0   4.0      1.0    -4.448799   -3.124995   -1.668793   -0.774866   0.030882    -1.049845     -1.927658      -0.127542      0.310698    0.681381   1.278864   2.06957    2.244238   -4.590897   -2.394903   -1.012067   -0.457953   -0.110629   0.020542    -5.148821   -2.402295   -1.122313   -0.543171   -0.212555   -0.0053    
  4250.0   4.5      1.0    -4.475315   -3.139376   -1.677172   -0.764372   0.04968     -1.039355     -1.930307      -0.110544      0.329117    0.694544   1.281501   2.049657   2.227338   -4.596633   -2.41809    -1.003731   -0.439556   -0.092212   0.036349    -5.170659   -2.424624   -1.115936   -0.525824   -0.194073   0.012676   
  4250.0   5.0      1.0    -4.460914   -3.151926   -1.676627   -0.745394   0.079685    -1.019339     -1.926882      -0.082625      0.359228    0.717413   1.281451   2.001025   2.188772   -4.563758   -2.429289   -0.986125   -0.409598   -0.062816   0.062134    -5.147504   -2.435632   -1.101536   -0.496999   -0.163692   0.040388   
  4500.0   -1.0     1.0    -4.753047   -3.069623   -1.455616   -0.638554   0.102729    -0.937369     -1.769168      -0.046686      0.358513    0.730503   1.265759   1.891996   2.068865   -4.836489   -2.1801     -0.863533   -0.381295   -0.074345   0.057937    -5.455707   -2.193311   -0.965011   -0.448645   -0.159879   0.016859   
  4500.0   -0.5     1.0    -4.753047   -3.069623   -1.455616   -0.638554   0.102729    -0.937369     -1.769168      -0.046686      0.358513    0.730503   1.265759   1.891996   2.068865   -4.836489   -2.1801     -0.863533   -0.381295   -0.074345   0.057937    -5.455707   -2.193311   -0.965011   -0.448645   -0.159879   0.016859   
  4500.0   0.0      1.0    -4.753047   -3.069623   -1.455616   -0.638554   0.102729    -0.937369     -1.769168      -0.046686      0.358513    0.730503   1.265759   1.891996   2.068865   -4.836489   -2.1801     -0.863533   -0.381295   -0.074345   0.057937    -5.455707   -2.193311   -0.965011   -0.448645   -0.159879   0.016859   
  4500.0   0.5      1.0    -4.534798   -2.994312   -1.441183   -0.644835   0.090453    -0.939619     -1.751589      -0.058841      0.346699    0.713455   1.252946   1.897716   2.071062   -4.68994    -2.137831   -0.869413   -0.393568   -0.087364   0.041569    -5.236376   -2.150707   -0.968003   -0.462088   -0.171754   0.001575   
  4500.0   1.0      1.0    -4.343151   -2.93739    -1.434798   -0.651801   0.081344    -0.942456     -1.741121      -0.068185      0.338013    0.700214   1.242625   1.902384   2.072064   -4.547183   -2.109829   -0.876331   -0.402508   -0.096511   0.029799    -5.044102   -2.122386   -0.973358   -0.472302   -0.180465   -0.008667  
  4500.0   1.5      1.0    -4.182683   -2.894632   -1.43413    -0.658781   0.074543    -0.945644     -1.735687      -0.075398      0.331459    0.689602   1.234158   1.906632   2.072639   -4.419765   -2.092776   -0.883495   -0.408988   -0.102983   0.021256    -4.883919   -2.104938   -0.979836   -0.480028   -0.187016   -0.015343  
  4500.0   2.0      1.0    -4.054592   -2.862242   -1.437493   -0.664993   0.069703    -0.948684     -1.733483      -0.080676      0.326626    0.681071   1.227284   1.910868   2.073269   -4.315538   -2.084016   -0.890025   -0.41338    -0.107325   0.015236    -4.757264   -2.095623   -0.986243   -0.485534   -0.19183    -0.019228  
  4500.0   2.5      1.0    -3.960963   -2.838844   -1.444081   -0.669944   0.066575    -0.951357     -1.733645      -0.084167      0.323294    0.674339   1.221824   1.914737   2.074033   -4.240292   -2.082653   -0.895386   -0.415997   -0.109894   0.011264    -4.66621    -2.093494   -0.991833   -0.489067   -0.195159   -0.02088   
  4500.0   3.0      1.0    -3.902465   -2.822603   -1.45231    -0.672701   0.065455    -0.952885     -1.734772      -0.085477      0.321768    0.669708   1.218128   1.918277   2.075155   -4.195479   -2.087095   -0.898607   -0.416589   -0.11049    0.009445    -4.610873   -2.096948   -0.995461   -0.490303   -0.196707   -0.020302  
  4500.0   3.5      1.0    -3.880552   -2.813834   -1.461446   -0.672957   0.066418    -0.953067     -1.736536      -0.084521      0.322146    0.667277   1.216277   1.920996   2.076522   -4.181185   -2.097171   -0.899413   -0.415175   -0.109163   0.009667    -4.591854   -2.105845   -0.996776   -0.489235   -0.196408   -0.01774   
  4500.0   4.0      1.0    -3.894417   -2.812933   -1.471      -0.670341   0.06977     -0.951607     -1.738686      -0.08102       0.324703    0.667308   1.216517   1.922764   2.078102   -4.19452    -2.112882   -0.897462   -0.411491   -0.105724   0.012075    -4.607377   -2.120221   -0.995416   -0.485604   -0.193974   -0.013132  
  4500.0   4.5      1.0    -3.941564   -2.821045   -1.481478   -0.66468    0.07613     -0.948345     -1.741663      -0.074502      0.329998    0.670183   1.218909   1.923045   2.079167   -4.230948   -2.13528    -0.892657   -0.404963   -0.099715   0.017023    -4.654127   -2.141126   -0.991375   -0.478892   -0.188831   -0.006163  
  4500.0   5.0      1.0    -4.004322   -2.841745   -1.492431   -0.65453    0.090954    -0.940674     -1.74636       -0.06036       0.344099    0.680411   1.222004   1.91107    2.07018    -4.268887   -2.163261   -0.883693   -0.390225   -0.085381   0.029452    -4.711821   -2.167828   -0.984202   -0.464312   -0.174818   0.00827    
  4750.0   -1.0     1.0    -4.165987   -2.779137   -1.31404    -0.558326   0.139458    -0.856945     -1.621281      -0.005674      0.37016     0.705046   1.19409    1.753544   1.906212   -4.426456   -1.97115    -0.779169   -0.33683    -0.065993   0.050585    -4.867912   -1.982091   -0.87259    -0.397817   -0.143891   0.020238   
  4750.0   -0.5     1.0    -4.165987   -2.779137   -1.31404    -0.558326   0.139458    -0.856945     -1.621281      -0.005674      0.37016     0.705046   1.19409    1.753544   1.906212   -4.426456   -1.97115    -0.779169   -0.33683    -0.065993   0.050585    -4.867912   -1.982091   -0.87259    -0.397817   -0.143891   0.020238   
  4750.0   0.0      1.0    -4.165987   -2.779137   -1.31404    -0.558326   0.139458    -0.856945     -1.621281      -0.005674      0.37016     0.705046   1.19409    1.753544   1.906212   -4.426456   -1.97115    -0.779169   -0.33683    -0.065993   0.050585    -4.867912   -1.982091   -0.87259    -0.397817   -0.143891   0.020238   
  4750.0   0.5      1.0    -3.978131   -2.717704   -1.304446   -0.566439   0.125089    -0.86137      -1.607607      -0.020009      0.356376    0.687176   1.181993   1.758866   1.909514   -4.281832   -1.937995   -0.786857   -0.351521   -0.081844   0.031742    -4.680258   -1.948841   -0.877515   -0.413506   -0.157735   0.001112   
  4750.0   1.0      1.0    -3.816282   -2.670902   -1.299919   -0.574377   0.114041    -0.865651     -1.599007      -0.031235      0.346196    0.673643   1.172354   1.762183   1.910979   -4.147453   -1.915194   -0.794654   -0.362813   -0.093305   0.0179      -4.519044   -1.925975   -0.883538   -0.425846   -0.168017   -0.012544  
  4750.0   1.5      1.0    -3.684201   -2.636811   -1.299444   -0.581893   0.105475    -0.869925     -1.594571      -0.040057      0.338502    0.663213   1.164643   1.764642   1.911577   -4.032619   -1.901103   -0.802192   -0.371514   -0.101688   0.007656    -4.388255   -1.911782   -0.89006    -0.435514   -0.175833   -0.022238  
  4750.0   2.0      1.0    -3.580877   -2.611875   -1.301362   -0.588705   0.098823    -0.873931     -1.59272       -0.046988      0.332571    0.655012   1.158448   1.766859   1.911932   -3.941923   -1.892781   -0.80913    -0.378165   -0.107827   9.2E-5      -4.287033   -1.903273   -0.896454   -0.44301    -0.181876   -0.028945  
  4750.0   2.5      1.0    -3.504658   -2.593676   -1.305072   -0.594273   0.093927    -0.877322     -1.592444      -0.052083      0.328127    0.648581   1.153542   1.769174   1.912375   -3.877161   -1.889006   -0.814874   -0.382934   -0.112124   -0.005318   -4.213976   -1.89916    -0.90199    -0.448433   -0.18643    -0.033233  
  4750.0   3.0      1.0    -3.454721   -2.580562   -1.310072   -0.598209   0.090784    -0.879798     -1.593         -0.055322      0.325153    0.643776   1.149884   1.771525   1.913127   -3.838116   -1.888942   -0.819029   -0.385835   -0.114674   -0.008757   -4.16786    -1.898563   -0.906154   -0.451792   -0.189512   -0.035313  
  4750.0   3.5      1.0    -3.431853   -2.57184    -1.315927   -0.599764   0.08982     -0.880808     -1.593768      -0.056225      0.324037    0.640933   1.147734   1.773738   1.914326   -3.823975   -1.892437   -0.820823   -0.386466   -0.115165   -0.009971   -4.148726   -1.901295   -0.908124   -0.452649   -0.190736   -0.034995  
  4750.0   4.0      1.0    -3.437345   -2.567957   -1.322356   -0.598407   0.091398    -0.880014     -1.594539      -0.054412      0.325145    0.640396   1.147353   1.775562   1.915988   -3.833521   -1.899939   -0.819724   -0.384514   -0.113309   -0.008729   -4.156941   -1.907799   -0.907347   -0.450672   -0.189745   -0.032122  
  4750.0   4.5      1.0    -3.471045   -2.569735   -1.329542   -0.594047   0.095645    -0.87742      -1.595545      -0.049777      0.328614    0.64229    1.148876   1.777217   1.918119   -3.864762   -1.912341   -0.815677   -0.379915   -0.10907    -0.005047   -4.191908   -1.918969   -0.90379    -0.445788   -0.186421   -0.026789  
  4750.0   5.0      1.0    -3.531429   -2.57878    -1.338012   -0.586635   0.102862    -0.873075     -1.597335      -0.042099      0.334735    0.646848   1.152314   1.778567   1.920369   -3.914637   -1.930922   -0.808648   -0.372408   -0.102253   0.001198    -4.251616   -1.936083   -0.897489   -0.437739   -0.180476   -0.018933  
  5000.0   -1.0     1.0    -3.679256   -2.518422   -1.198806   -0.504734   0.150995    -0.798871     -1.497011      0.011511       0.364116    0.667081   1.113764   1.609095   1.746518   -4.020807   -1.788987   -0.721852   -0.319658   -0.074328   0.027042    -4.3719     -1.797815   -0.806354   -0.374608   -0.147369   0.006822   
  5000.0   -0.5     1.0    -3.679256   -2.518422   -1.198806   -0.504734   0.150995    -0.798871     -1.497011      0.011511       0.364116    0.667081   1.113764   1.609095   1.746518   -4.020807   -1.788987   -0.721852   -0.319658   -0.074328   0.027042    -4.3719     -1.797815   -0.806354   -0.374608   -0.147369   0.006822   
  5000.0   0.0      1.0    -3.679256   -2.518422   -1.198806   -0.504734   0.150995    -0.798871     -1.497011      0.011511       0.364116    0.667081   1.113764   1.609095   1.746518   -4.020807   -1.788987   -0.721852   -0.319658   -0.074328   0.027042    -4.3719     -1.797815   -0.806354   -0.374608   -0.147369   0.006822   
  5000.0   0.5      1.0    -3.598183   -2.500796   -1.216135   -0.533553   0.117624    -0.821765     -1.507431      -0.021485      0.33525     0.639814   1.096587   1.615162   1.754999   -3.917722   -1.79018    -0.750602   -0.354766   -0.105704   -0.005417   -4.286437   -1.799305   -0.832679   -0.410806   -0.17695    -0.029199  
  5000.0   1.0      1.0    -3.382285   -2.439825   -1.195949   -0.523994   0.125108    -0.81133      -1.484919      -0.015454      0.338057    0.634968   1.094552   1.621537   1.754838   -3.771726   -1.753308   -0.740804   -0.346001   -0.104675   -0.007556   -4.079687   -1.76227    -0.821902   -0.403128   -0.173191   -0.029231  
  5000.0   1.5      1.0    -3.267507   -2.414979   -1.198086   -0.532377   0.115802    -0.816926     -1.483125      -0.025232      0.329327    0.624031   1.087267   1.6243     1.756188   -3.67038    -1.744754   -0.749201   -0.355533   -0.114669   -0.019119   -3.967923   -1.753776   -0.829432   -0.413613   -0.181945   -0.041056  
  5000.0   2.0      1.0    -3.178155   -2.397808   -1.201407   -0.539721   0.108385    -0.821991     -1.483143      -0.033042      0.322584    0.615613   1.081423   1.626256   1.756849   -3.592159   -1.740359   -0.756624   -0.363127   -0.122215   -0.027866   -3.882193   -1.749397   -0.836335   -0.421988   -0.18876    -0.049837  
  5000.0   2.5      1.0    -3.112753   -2.38655    -1.204979   -0.545315   0.10298     -0.825961     -1.483876      -0.038693      0.317739    0.609483   1.077073   1.628002   1.757435   -3.538284   -1.738711   -0.762301   -0.368625   -0.127504   -0.034067   -3.821249   -1.747684   -0.841729   -0.428032   -0.193695   -0.055863  
  5000.0   3.0      1.0    -3.070431   -2.379464   -1.208574   -0.549296   0.099217    -0.828884     -1.484887      -0.042559      0.314361    0.605066   1.073877   1.629561   1.758077   -3.507866   -1.738866   -0.766367   -0.37238    -0.131021   -0.038268   -3.783779   -1.747657   -0.845654   -0.432112   -0.197172   -0.059685  
  5000.0   3.5      1.0    -3.049859   -2.374513   -1.211723   -0.551121   0.097361    -0.830231     -1.485303      -0.044346      0.312638    0.602448   1.072041   1.631334   1.759174   -3.498483   -1.739872   -0.768277   -0.374128   -0.13264    -0.040392   -3.768057   -1.748323   -0.847515   -0.433958   -0.199009   -0.061225  
  5000.0   4.0      1.0    -3.05244    -2.372238   -1.214746   -0.550357   0.097796    -0.829801     -1.485239      -0.043675      0.312898    0.601839   1.071629   1.632804   1.760724   -3.509288   -1.742606   -0.767587   -0.373481   -0.132082   -0.040211   -3.774734   -1.750518   -0.846896   -0.433187   -0.198867   -0.06027   
  5000.0   4.5      1.0    -3.078097   -2.372445   -1.217839   -0.546693   0.100811    -0.827388     -1.484619      -0.040265      0.315405    0.603471   1.072887   1.634394   1.762888   -3.538292   -1.747609   -0.764      -0.370182   -0.129126   -0.037531   -3.803205   -1.754748   -0.843517   -0.429546   -0.19649    -0.05665   
  5000.0   5.0      1.0    -3.126221   -2.376337   -1.221723   -0.540099   0.10655     -0.823138     -1.484         -0.034         0.320317    0.607482   1.075868   1.636147   1.765631   -3.583587   -1.756364   -0.757483   -0.364115   -0.123666   -0.032284   -3.852448   -1.762461   -0.837395   -0.422918   -0.191729   -0.050335  
  5250.0   -1.0     1.0    -3.218235   -2.283887   -1.127824   -0.500666   0.11016     -0.78216      -1.407256      -0.02296       0.314123    0.592451   1.01118    1.471459   1.600484   -3.553612   -1.642366   -0.714347   -0.35801    -0.129565   -0.042575   -3.892615   -1.64977    -0.787843   -0.408106   -0.196166   -0.059511  
  5250.0   -0.5     1.0    -3.218235   -2.283887   -1.127824   -0.500666   0.11016     -0.78216      -1.407256      -0.02296       0.314123    0.592451   1.01118    1.471459   1.600484   -3.553612   -1.642366   -0.714347   -0.35801    -0.129565   -0.042575   -3.892615   -1.64977    -0.787843   -0.408106   -0.196166   -0.059511  
  5250.0   0.0      1.0    -3.218235   -2.283887   -1.127824   -0.500666   0.11016     -0.78216      -1.407256      -0.02296       0.314123    0.592451   1.01118    1.471459   1.600484   -3.553612   -1.642366   -0.714347   -0.35801    -0.129565   -0.042575   -3.892615   -1.64977    -0.787843   -0.408106   -0.196166   -0.059511  
  5250.0   0.5      1.0    -3.218235   -2.283887   -1.127824   -0.500666   0.11016     -0.78216      -1.407256      -0.02296       0.314123    0.592451   1.01118    1.471459   1.600484   -3.553612   -1.642366   -0.714347   -0.35801    -0.129565   -0.042575   -3.892615   -1.64977    -0.787843   -0.408106   -0.196166   -0.059511  
  5250.0   1.0      1.0    -3.031356   -2.238379   -1.113755   -0.493437   0.1171      -0.774528     -1.390954      -0.017973      0.315388    0.587066   1.010806   1.479864   1.602925   -3.428778   -1.61608    -0.707034   -0.349681   -0.130361   -0.045862   -3.716527   -1.623396   -0.780097   -0.400922   -0.193813   -0.06093   
