# Teff     logg   Av    Bessell_U   Bessell_B   Bessell_V   Bessell_R   Bessell_I   Gaia_G   Gaia_BP   Gaia_RP   VISTA_Z     VISTA_Y    VISTA_J    VISTA_H    VISTA_Ks   DECam_u     DECam_g     DECam_r     DECam_i     DECam_z     DECam_Y     LSST_u      LSST_g      LSST_r      LSST_i      LSST_z      LSST_y      SDSS_u      SDSS_g      SDSS_r      SDSS_i      SDSS_z     
  6000.0   3.5    0.15  -0.948925   -0.756826   -0.12468    0.23587     0.561747    -0.005171     -0.317797      0.469695       0.62705     0.747786   1.002703   1.266238   1.313977   -1.475243   -0.380207   0.042885    0.125946    0.137346    0.146707    -1.659259   -0.382341   0.018402    0.122135    0.134429    0.147633    -1.817083   -0.434883   0.015968    0.119843    0.136146   
  6000.0   4.0    0.15  -0.917952   -0.767655   -0.131242   0.232691    0.561021    -0.009266     -0.323731      0.468045       0.62598     0.744911   1.002461   1.271159   1.317148   -1.47472    -0.38972    0.039468    0.125061    0.135078    0.143589    -1.639125   -0.39199    0.014422    0.12072     0.133438    0.14428     -1.778577   -0.445047   0.011958    0.118366    0.134639   
  6000.0   4.5    0.15  -0.899972   -0.777837   -0.135331   0.232298    0.562137    -0.011098     -0.327684      0.468712       0.627031    0.744367   1.003287   1.275675   1.320408   -1.485328   -0.396911   0.038945    0.126009    0.135314    0.143111    -1.630852   -0.399262   0.013412    0.121481    0.134446    0.143673    -1.753806   -0.452971   0.010921    0.119104    0.135294   
  6000.0   5.0    0.15  -0.897669   -0.787043   -0.136511   0.235323    0.565673    -0.010179     -0.329318      0.472259       0.63055     0.746533   1.005581   1.279923   1.3242     -1.507525   -0.401517   0.041946    0.129418    0.138345    0.145669    -1.636659   -0.40388    0.015965    0.125038    0.137814    0.146192    -1.74592    -0.458362   0.013444    0.122682    0.138462   
  6250.0   -1.0   0.15  -1.048934   -0.540601   -0.030437   0.254022    0.51564     0.046506      -0.204132      0.447822       0.609938    0.721138   0.889291   1.064933   1.118958   -1.371288   -0.208411   0.064898    0.077423    0.136136    0.134072    -1.677001   -0.208488   0.054213    0.085877    0.111394    0.142331    -1.987906   -0.248425   0.052769    0.085886    0.119433   
  6250.0   -0.5   0.15  -1.048934   -0.540601   -0.030437   0.254022    0.51564     0.046506      -0.204132      0.447822       0.609938    0.721138   0.889291   1.064933   1.118958   -1.371288   -0.208411   0.064898    0.077423    0.136136    0.134072    -1.677001   -0.208488   0.054213    0.085877    0.111394    0.142331    -1.987906   -0.248425   0.052769    0.085886    0.119433   
  6250.0   0.0    0.15  -1.048934   -0.540601   -0.030437   0.254022    0.51564     0.046506      -0.204132      0.447822       0.609938    0.721138   0.889291   1.064933   1.118958   -1.371288   -0.208411   0.064898    0.077423    0.136136    0.134072    -1.677001   -0.208488   0.054213    0.085877    0.111394    0.142331    -1.987906   -0.248425   0.052769    0.085886    0.119433   
  6250.0   0.5    0.15  -1.048934   -0.540601   -0.030437   0.254022    0.51564     0.046506      -0.204132      0.447822       0.609938    0.721138   0.889291   1.064933   1.118958   -1.371288   -0.208411   0.064898    0.077423    0.136136    0.134072    -1.677001   -0.208488   0.054213    0.085877    0.111394    0.142331    -1.987906   -0.248425   0.052769    0.085886    0.119433   
  6250.0   1.0    0.15  -1.031155   -0.569359   -0.0389     0.25576     0.522496    0.041327      -0.216997      0.45124        0.604912    0.719417   0.902766   1.089139   1.140536   -1.377204   -0.229685   0.066446    0.086135    0.12837     0.12959     -1.669929   -0.23001    0.054144    0.093842    0.108354    0.136468    -1.957948   -0.271985   0.052656    0.093589    0.114945   
  6250.0   1.5    0.15  -0.991657   -0.589325   -0.050517   0.252399    0.525378    0.034263      -0.229329      0.450423       0.597968    0.713085   0.909707   1.105746   1.155452   -1.361014   -0.248674   0.062716    0.090512    0.117921    0.120993    -1.640988   -0.249205   0.048855    0.096903    0.103097    0.126743    -1.907596   -0.2921     0.047273    0.096383    0.108007   
  6250.0   2.0    0.15  -0.944045   -0.606288   -0.063115   0.246737    0.526059    0.026289      -0.2414        0.44763        0.591229    0.705404   0.913128   1.118013   1.166199   -1.339845   -0.266869   0.056572    0.092281    0.107601    0.111502    -1.60486    -0.267608   0.041282    0.097112    0.09767     0.116355    -1.849545   -0.311033   0.039606    0.096345    0.100966   
  6250.0   2.5    0.15  -0.929919   -0.637352   -0.082885   0.234111    0.519915    0.012647      -0.261211      0.438824       0.58206     0.696563   0.913469   1.130082   1.177504   -1.353798   -0.294513   0.04328     0.08645     0.096019    0.100708    -1.603231   -0.295617   0.026656    0.089632    0.088994    0.10448     -1.826563   -0.340291   0.024844    0.088634    0.091386   
  6250.0   3.0    0.15  -0.864393   -0.6467     -0.090687   0.230781    0.52185     0.007366      -0.268323      0.437902       0.579267    0.690472   0.914554   1.136926   1.181971   -1.324597   -0.306165   0.039472    0.088937    0.089953    0.09385     -1.551329   -0.307393   0.021768    0.090735    0.087149    0.09728     -1.749789   -0.352291   0.019897    0.089557    0.088067   
  6250.0   3.5    0.15  -0.804413   -0.656846   -0.098147   0.227283    0.522887    0.00228       -0.275029      0.436668       0.577478    0.685168   0.914669   1.142538   1.184996   -1.303357   -0.317288   0.035552    0.090112    0.085474    0.088073    -1.50521    -0.318653   0.016944    0.090797    0.086007    0.091228    -1.678993   -0.363906   0.015027    0.089474    0.085696   
  6250.0   4.0    0.15  -0.76861    -0.672838   -0.107124   0.222738    0.52221     -0.003743     -0.283863      0.434478       0.575864    0.681225   0.914623   1.14862    1.188903   -1.305503   -0.330781   0.030666    0.089258    0.082141    0.083721    -1.482595   -0.332335   0.011217    0.08917     0.084622    0.086583    -1.63361    -0.378353   0.009238    0.087737    0.083562   
  6250.0   4.5    0.15  -0.74246    -0.68743    -0.113561   0.220633    0.522957    -0.007591     -0.290514      0.434264       0.576342    0.679498   0.915308   1.154156   1.192606   -1.315329   -0.341485   0.028351    0.08975     0.081364    0.08193     -1.468379   -0.343193   0.008189    0.089243    0.085154    0.084622    -1.598787   -0.390052   0.006161    0.087739    0.083535   
  6250.0   5.0    0.15  -0.728474   -0.699733   -0.116616   0.22203     0.526058    -0.008374     -0.294213      0.436949       0.579492    0.680614   0.917357   1.159348   1.196669   -1.332815   -0.348646   0.029672    0.092619    0.083656    0.083357    -1.464463   -0.350454   0.008898    0.09204     0.088206    0.086003    -1.577444   -0.398195   0.006829    0.090512    0.086207   
  6500.0   -1.0   0.15  -0.870661   -0.417848   -0.010126   0.228157    0.455284    0.049345      -0.157754      0.396426       0.555395    0.647974   0.783101   0.931261   0.980068   -1.132004   -0.136343   0.040357    0.017208    0.08127     0.066606    -1.478888   -0.136048   0.037522    0.029407    0.055316    0.077886    -1.828599   -0.165959   0.036838    0.030605    0.062589   
  6500.0   -0.5   0.15  -0.870661   -0.417848   -0.010126   0.228157    0.455284    0.049345      -0.157754      0.396426       0.555395    0.647974   0.783101   0.931261   0.980068   -1.132004   -0.136343   0.040357    0.017208    0.08127     0.066606    -1.478888   -0.136048   0.037522    0.029407    0.055316    0.077886    -1.828599   -0.165959   0.036838    0.030605    0.062589   
  6500.0   0.0    0.15  -0.870661   -0.417848   -0.010126   0.228157    0.455284    0.049345      -0.157754      0.396426       0.555395    0.647974   0.783101   0.931261   0.980068   -1.132004   -0.136343   0.040357    0.017208    0.08127     0.066606    -1.478888   -0.136048   0.037522    0.029407    0.055316    0.077886    -1.828599   -0.165959   0.036838    0.030605    0.062589   
  6500.0   0.5    0.15  -0.870661   -0.417848   -0.010126   0.228157    0.455284    0.049345      -0.157754      0.396426       0.555395    0.647974   0.783101   0.931261   0.980068   -1.132004   -0.136343   0.040357    0.017208    0.08127     0.066606    -1.478888   -0.136048   0.037522    0.029407    0.055316    0.077886    -1.828599   -0.165959   0.036838    0.030605    0.062589   
  6500.0   1.0    0.15  -0.873286   -0.442592   -0.018235   0.231639    0.464518    0.045469      -0.169524      0.40204        0.550265    0.64936    0.800253   0.957216   1.003931   -1.156249   -0.155196   0.043643    0.028847    0.074117    0.064839    -1.490729   -0.154986   0.03887     0.040694    0.052519    0.074513    -1.820647   -0.186663   0.038047    0.041585    0.058594   
  6500.0   1.5    0.15  -0.856852   -0.475195   -0.026295   0.234502    0.47291     0.040033      -0.183521      0.40679        0.545728    0.647845   0.812507   0.977085   1.022112   -1.171215   -0.178325   0.046247    0.03937     0.066399    0.060669    -1.487874   -0.178315   0.039668    0.05048     0.050082    0.069034    -1.789875   -0.212417   0.038746    0.051112    0.054538   
  6500.0   2.0    0.15  -0.823131   -0.50151    -0.038256   0.23222     0.477551    0.032351      -0.197913      0.407487       0.53972     0.64245    0.819691   0.991904   1.035578   -1.170072   -0.200841   0.043506    0.04568     0.05655     0.053015    -1.467812   -0.200982   0.035112    0.05545     0.045867    0.06026     -1.742971   -0.236558   0.034053    0.055802    0.048532   
  6500.0   2.5    0.15  -0.782112   -0.524899   -0.051682   0.226916    0.47951     0.023417      -0.21228       0.405646       0.533697    0.635421   0.823556   1.003472   1.045717   -1.165403   -0.222526   0.037596    0.048781    0.046657    0.044153    -1.441359   -0.222831   0.027536    0.056923    0.041256    0.050477    -1.689281   -0.259476   0.026327    0.057004    0.042204   
  6500.0   3.0    0.15  -0.738538   -0.54775    -0.065159   0.2205      0.480013    0.014109      -0.226343      0.402758       0.528664    0.628318   0.825535   1.013103   1.05353    -1.162499   -0.243577   0.030525    0.049912    0.038093    0.035627    -1.413321   -0.24408    0.018964    0.05644     0.037268    0.041222    -1.633176   -0.281718   0.017629    0.056278    0.036688   
  6500.0   3.5    0.15  -0.695859   -0.570073   -0.078028   0.213821    0.479609    0.005003      -0.239669      0.399506       0.524832    0.621802   0.82632    1.021377   1.059582   -1.163494   -0.263356   0.023246    0.049667    0.031265    0.02808     -1.386527   -0.264063   0.010383    0.05479     0.034154    0.033122    -1.578323   -0.302706   0.008936    0.054421    0.032282   
  6500.0   4.0    0.15  -0.656713   -0.59156    -0.089541   0.208008    0.479276    -0.003074     -0.251664      0.396919       0.522666    0.616723   0.826718   1.028737   1.064487   -1.169231   -0.281211   0.016957    0.04916     0.026699    0.022343    -1.362898   -0.28213    0.002952    0.05322     0.032431    0.026985    -1.527574   -0.321822   0.001409    0.052684    0.029507   
  6500.0   4.5    0.15  -0.623503   -0.610946   -0.098589   0.204212    0.479935    -0.009069     -0.261295      0.39597        0.522635    0.613762   0.827476   1.035482   1.068865   -1.179291   -0.295876   0.012848    0.049486    0.024847    0.019123    -1.343927   -0.296996   -0.002145   0.05287     0.032598    0.023531    -1.483719   -0.337737   -0.003777   0.052212    0.028854   
  6500.0   5.0    0.15  -0.599497   -0.627569   -0.104446   0.203518    0.482437    -0.012197     -0.267943      0.397525       0.525165    0.613462   0.829214   1.041742   1.073289   -1.193968   -0.306825   0.012018    0.051631    0.026057    0.018997    -1.332109   -0.308111   -0.003829   0.054707    0.035117    0.023333    -1.450497   -0.349883   -0.005523   0.053975    0.030764   
  6750.0   -1.0   0.15  -0.714117   -0.320945   5.88E-4     0.197801    0.393183    0.045982      -0.123532      0.342622       0.499015    0.57311    0.678596   0.804113   0.847588   -0.923664   -0.082567   0.011084    -0.044844   0.024043    -0.002894   -1.30658    -0.08207    0.015338    -0.029275   -0.002701   0.011219    -1.688218   -0.103484   0.015349    -0.026983   0.003698   
  6750.0   -0.5   0.15  -0.714117   -0.320945   5.88E-4     0.197801    0.393183    0.045982      -0.123532      0.342622       0.499015    0.57311    0.678596   0.804113   0.847588   -0.923664   -0.082567   0.011084    -0.044844   0.024043    -0.002894   -1.30658    -0.08207    0.015338    -0.029275   -0.002701   0.011219    -1.688218   -0.103484   0.015349    -0.026983   0.003698   
  6750.0   0.0    0.15  -0.714117   -0.320945   5.88E-4     0.197801    0.393183    0.045982      -0.123532      0.342622       0.499015    0.57311    0.678596   0.804113   0.847588   -0.923664   -0.082567   0.011084    -0.044844   0.024043    -0.002894   -1.30658    -0.08207    0.015338    -0.029275   -0.002701   0.011219    -1.688218   -0.103484   0.015349    -0.026983   0.003698   
  6750.0   0.5    0.15  -0.714117   -0.320945   5.88E-4     0.197801    0.393183    0.045982      -0.123532      0.342622       0.499015    0.57311    0.678596   0.804113   0.847588   -0.923664   -0.082567   0.011084    -0.044844   0.024043    -0.002894   -1.30658    -0.08207    0.015338    -0.029275   -0.002701   0.011219    -1.688218   -0.103484   0.015349    -0.026983   0.003698   
  6750.0   1.0    0.15  -0.734134   -0.338983   -0.005735   0.202326    0.403041    0.04391       -0.13242       0.349158       0.493536    0.577407   0.697993   0.8302     0.872207   -0.96154    -0.096174   0.015454    -0.03223    0.017749    -0.001958   -1.333441   -0.095615   0.017818    -0.016574   -0.005736   0.010481    -1.700089   -0.118387   0.017637    -0.014604   -5.2E-5    
  6750.0   1.5    0.15  -0.736699   -0.368305   -0.012903   0.207031    0.413349    0.039667      -0.145246      0.355732       0.488532    0.578152   0.712833   0.850938   0.891821   -0.995038   -0.116838   0.019922    -0.019265   0.01011     -0.004247   -1.348717   -0.116336   0.020296    -0.003988   -0.008319   0.006677    -1.689083   -0.141373   0.019955    -0.002301   -0.004068  
  6750.0   2.0    0.15  -0.722051   -0.406714   -0.02103    0.210862    0.423309    0.033409      -0.161277      0.361793       0.484918    0.577207   0.724656   0.868337   0.907977   -1.021227   -0.143066   0.023401    -0.007044   0.002821    -0.007853   -1.350897   -0.142745   0.021771    0.007389    -0.009762   0.001773    -1.657524   -0.170738   0.021291    0.008814    -0.007288  
  6750.0   2.5    0.15  -0.692469   -0.43808    -0.033779   0.208499    0.42877     0.024557      -0.177755      0.362964       0.47945     0.571997   0.731644   0.88183    0.920303   -1.033474   -0.168324   0.020435    8.7E-5      -0.006895   -0.015365   -1.337917   -0.168148   0.016789    0.013019    -0.013384   -0.006884   -1.61271    -0.198017   0.016119    0.014147    -0.012826  
  6750.0   3.0    0.15  -0.655811   -0.466964   -0.048077   0.203106    0.431476    0.014431      -0.194264      0.361535       0.474131    0.565168   0.735634   0.892998   0.929905   -1.042298   -0.192968   0.014311    0.003807    -0.016414   -0.024079   -1.318547   -0.192938   0.00884     0.014984    -0.017242   -0.016548   -1.5614     -0.224299   0.007989    0.01582     -0.018523  
